date,hour,location,district,crime_category,is_valid
2019-04-20,2,台中市西區建國北路3段,西區,汽車竊盜,1
2019-04-20,4,台中市北屯區庄美街與榮貴街口,北屯區,汽車竊盜,1
2019-04-29,2,台中市南區柳川西路與三民西路口,南區,汽車竊盜,1
2019-05-03,7,台中市龍井區中山一路1段,龍井區,汽車竊盜,1
2019-05-04,20,台中市烏日區站區二路,烏日區,汽車竊盜,1
2019-05-05,11,台中市大里區鳥竹圍公園,大里區,汽車竊盜,1
2019-05-06,11,台中市北屯區敦富路與松竹路口,北屯區,汽車竊盜,1
2019-05-10,7,台中市大雅區前村路382巷,大雅區,汽車竊盜,1
2019-05-10,17,台中市大雅區學府路250巷,大雅區,汽車竊盜,1
2019-05-11,13,台中市后里區月眉里雲頭路,后里區,汽車竊盜,1
2019-05-21,0,台中市大肚區王福街2巷,大肚區,汽車竊盜,1
2019-05-22,19,台中市北屯區松竹路1段,北屯區,汽車竊盜,1
2019-05-25,12,台中市梧棲區永安里中華路1段,梧棲區,汽車竊盜,1
2019-05-30,1,台中市大里區大智路鳥竹圍公園,大里區,汽車竊盜,1
2019-06-05,8,台中市南區德富路,南區,汽車竊盜,1
2019-06-06,3,台中市東勢區東蘭路,東勢區,汽車竊盜,1
2019-06-08,2,台中市豐原區水源路坪頂巷,豐原區,汽車竊盜,1
2019-06-14,7,台中市西屯區東大路一段,西屯區,汽車竊盜,1
2019-06-14,7,台中市太平區祥順路與新平路2段,太平區,汽車竊盜,1
2019-06-16,4,台中市大甲區順天路,大甲區,汽車竊盜,1
2019-06-28,14,台中市豐原區國豐路二段656巷,豐原區,汽車竊盜,1
2016-01-05,3,臺中市西區美村路1段118巷,西區,住宅竊盜,1
2016-01-05,11,臺中市豐原區豐勢路二段819巷,豐原區,住宅竊盜,1
2016-01-08,0,臺中市西屯區漢口路2段,西屯區,住宅竊盜,1
2016-01-08,21,臺中市潭子區豐興路二段338巷,潭子區,住宅竊盜,1
2016-01-12,15,臺中市北屯區平陽里河北一街,北屯區,住宅竊盜,1
2016-01-13,22,臺中市北區北平路2段,北區,住宅竊盜,1
2016-01-15,12,臺中市南區平順街,南區,住宅竊盜,1
2016-01-18,12,臺中市龍井區藝術南街,龍井區,住宅竊盜,1
2016-01-20,5,臺中市南區新華街,南區,住宅竊盜,1
2016-01-21,8,臺中市豐原區豐東路118巷,豐原區,住宅竊盜,1
2016-02-01,9,臺中市烏日區中山路1段,烏日區,住宅竊盜,1
2016-02-02,17,臺中市中區自由路2段,中區,住宅竊盜,1
2016-02-03,10,臺中市東區富榮街,東區,住宅竊盜,1
2016-02-07,10,臺中市北區東光東街,北區,住宅竊盜,1
2016-02-08,0,臺中市北區永興街298巷,北區,住宅竊盜,1
2016-02-08,16,臺中市新社區上水底寮小段,新社區,住宅竊盜,1
2016-02-14,10,臺中市東區台中路127巷,東區,住宅竊盜,1
2016-02-15,2,臺中市西屯區逢福里14鄰惠來路3段260-1巷,西屯區,住宅竊盜,1
2016-02-15,8,臺中市神岡區溪頭路,神岡區,住宅竊盜,1
2016-02-15,12,臺中市北區中清路1段880巷,北區,住宅竊盜,1
2016-02-16,15,臺中市南區忠孝路,南區,住宅竊盜,1
2016-02-18,11,臺中市神岡區豐洲路135巷,神岡區,住宅竊盜,1
2016-02-19,13,臺中市南區國光路238巷,南區,住宅竊盜,1
2016-02-20,12,臺中市西屯區臺灣大道3段,西屯區,住宅竊盜,1
2016-02-21,8,臺中市太平區振福路31巷,太平區,住宅竊盜,1
2016-02-21,23,臺中市大雅區神林南路173巷,大雅區,住宅竊盜,1
2016-02-23,12,臺中市西屯區永安里西林巷,西屯區,住宅竊盜,1
2016-02-23,13,臺中市北區民族路,北區,住宅竊盜,1
2016-02-23,17,臺中市大雅區大雅路,大雅區,住宅竊盜,1
2016-02-24,19,臺中市北區北屯路47巷,北區,住宅竊盜,1
2016-02-26,1,臺中市西區民生路,西區,住宅竊盜,1
2016-02-26,1,臺中市西區東興路3段,西區,住宅竊盜,1
2016-02-27,13,臺中市豐原區豐南街92巷,豐原區,住宅竊盜,1
2016-02-28,2,臺中市東區大振街123巷,東區,住宅竊盜,1
2016-02-29,3,臺中市西區大全街,西區,住宅竊盜,1
2016-03-01,0,臺中市烏日區環河路5段,烏日區,住宅竊盜,1
2016-03-02,0,臺中市大里區樹王里樹王路,大里區,住宅竊盜,1
2016-03-02,10,臺中市潭子區中山路一段,潭子區,住宅竊盜,1
2016-03-02,23,臺中市潭子區大通路,潭子區,住宅竊盜,1
2016-03-04,12,臺中市北區健行路86巷,北區,住宅竊盜,1
2016-03-04,14,臺中市烏日區環中路8段501巷,烏日區,住宅竊盜,1
2016-03-04,20,臺中市東區復興路4段,東區,住宅竊盜,1
2016-03-04,23,臺中市中區成功路,中區,住宅竊盜,1
2016-03-05,18,臺中市南屯區南屯里永春路,南屯區,住宅竊盜,1
2016-03-06,7,臺中市東勢區東坑路東福巷,東勢區,住宅竊盜,1
2016-03-07,16,臺中市太平區長億六街,太平區,住宅竊盜,1
2016-03-08,10,臺中市東區力行路,東區,住宅竊盜,1
2016-03-08,13,臺中市北屯區文昌東九街,北屯區,住宅竊盜,1
2016-03-10,13,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1
2016-03-11,21,臺中市南區東興路1段,南區,住宅竊盜,1
2016-03-15,0,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1
2016-03-15,12,臺中市北區大德街119巷,北區,住宅竊盜,1
2016-03-15,23,臺中市太平區東光街82巷,太平區,住宅竊盜,1
2016-03-18,12,臺中市北區太原路2段215巷,北區,住宅竊盜,1
2016-03-18,20,臺中市北區太原路2段16巷,北區,住宅竊盜,1
2016-03-20,3,臺中市豐原區水源路192巷,豐原區,住宅竊盜,1
2016-03-21,6,臺中市豐原區太坑巷,豐原區,住宅竊盜,1
2016-03-21,9,臺中市豐原區國豐路三段361巷,豐原區,住宅竊盜,1
2016-03-22,8,臺中市太平區德安街88巷,太平區,住宅竊盜,1
2016-03-22,18,臺中市東區自強街4巷,東區,住宅竊盜,1
2016-03-23,14,臺中市東區精武路181巷,東區,住宅竊盜,1
2016-03-24,11,臺中市北區博館東街10巷,北區,住宅竊盜,1
2016-03-25,14,臺中市北區梅亭街514巷,北區,住宅竊盜,1
2016-03-26,12,臺中市烏日區南里溪南路3段12巷,烏日區,住宅竊盜,1
2016-03-30,11,臺中市東區和平街,東區,住宅竊盜,1
2016-04-02,23,臺中市潭子區中山路2段351巷,潭子區,住宅竊盜,1
2016-04-07,22,臺中市新社區協成里21鄰興隆街,新社區,住宅竊盜,1
2016-04-09,20,臺中市北區中清路1段348巷,北區,住宅竊盜,1
2016-04-12,10,臺中市龍井區龍社路,龍井區,住宅竊盜,1
2016-04-14,4,臺中市東區一心街327巷,東區,住宅竊盜,1
2016-04-14,13,臺中市豐原區豐東路446號,豐原區,住宅竊盜,1
2016-04-15,0,臺中市南屯區文心路1段,南屯區,住宅竊盜,1
2016-04-15,16,臺中市中區公園路,中區,住宅竊盜,1
2016-04-15,20,臺中市太平區德興路136巷,太平區,住宅竊盜,1
2016-04-18,6,臺中市南屯區環中路4段,南屯區,住宅竊盜,1
2016-04-18,13,臺中市潭子區大富路2段,潭子區,住宅竊盜,1
2016-04-20,2,臺中市龍井區臺灣大道5段30巷,龍井區,住宅竊盜,1
2016-04-20,23,臺中市西屯區安林路,西屯區,住宅竊盜,1
2016-04-22,0,臺中市北區中華路2段175巷,北區,住宅竊盜,1
2016-04-23,0,臺中市北區青島路2段,北區,住宅竊盜,1
2016-04-23,12,臺中市北區國強街98巷,北區,住宅竊盜,1
2016-04-27,9,臺中市南區台中路,南區,住宅竊盜,1
2016-04-28,6,臺中市龍井區中央路3段,龍井區,住宅竊盜,1
2016-04-28,16,臺中市龍井區遊園南路101巷,龍井區,住宅竊盜,1
2016-05-01,8,臺中市神岡區昌平路五段237巷,神岡區,住宅竊盜,1
2016-05-02,0,臺中市西屯區西屯路2段208巷,西屯區,住宅竊盜,1
2016-05-05,9,臺中市大雅區龍山三街51號,大雅區,住宅竊盜,1
2016-05-06,3,臺中市東區福仁街190號,東區,住宅竊盜,1
2016-05-09,4,臺中市東勢區豐勢路191號,東勢區,住宅竊盜,1
2016-05-10,7,臺中市北區崇德路1段500巷,北區,住宅竊盜,1
2016-05-10,13,臺中市南區南陽街,南區,住宅竊盜,1
2016-05-11,19,臺中市烏日區太明路359巷,烏日區,住宅竊盜,1
2016-05-12,12,臺中市北屯區新興路,北屯區,住宅竊盜,1
2016-05-13,13,臺中市北區自強街45巷,北區,住宅竊盜,1
2016-05-15,20,臺中市北屯區陳平里12鄰中清路2段742巷,北屯區,住宅竊盜,1
2016-05-17,8,臺中市潭子區新興路一段185巷,潭子區,住宅竊盜,1
2016-05-17,13,臺中市北區崇德路1段,北區,住宅竊盜,1
2016-05-18,7,臺中市中區光復路合作大樓,中區,住宅竊盜,1
2016-05-18,11,臺中市龍井區竹師路2段75巷,龍井區,住宅竊盜,1
2016-05-19,3,臺中市豐原區三豐路799巷,豐原區,住宅竊盜,1
2016-05-25,0,臺中市北區雙十路1段,北區,住宅竊盜,1
2016-05-25,23,臺中市西屯區西墩里黎明路3段,西屯區,住宅竊盜,1
2016-05-27,7,臺中市北區陝西東三街,北區,住宅竊盜,1
2016-05-27,7,臺中市北區華興街,北區,住宅竊盜,1
2016-05-29,12,臺中市東區富台街,東區,住宅竊盜,1
2016-05-31,9,臺中市太平區東方三街2巷,太平區,住宅竊盜,1
2016-05-31,12,臺中市太平區中山路1段151巷,太平區,住宅竊盜,1
2016-06-01,23,臺中市大雅區平河南路239巷,大雅區,住宅竊盜,1
2016-06-03,14,臺中市西屯區逢甲路20巷,西屯區,住宅竊盜,1
2016-06-04,5,臺中市東區進德北路,東區,住宅竊盜,1
2016-06-04,11,臺中市北區雙十路2段,北區,住宅竊盜,1
2016-06-08,1,臺中市豐原區田心路2段145巷,豐原區,住宅竊盜,1
2016-06-09,17,臺中市沙鹿區中山路,沙鹿區,住宅竊盜,1
2016-06-11,16,臺中市東區進化路221巷,東區,住宅竊盜,1
2016-06-12,18,臺中市北區國強街93巷,北區,住宅竊盜,1
2016-06-16,2,臺中市中區光復路合作大樓,中區,住宅竊盜,1
2016-06-16,15,臺中市西屯區市政北一路與惠中五街,西屯區,住宅竊盜,1
2016-06-19,16,臺中市西區自立街,西區,住宅竊盜,1
2016-06-20,0,臺中市西屯區大石里福上巷,西屯區,住宅竊盜,1
2016-06-20,6,臺中市西屯區福瑞街118號,西屯區,住宅竊盜,1
2016-06-20,21,臺中市中區臺灣大道1段,中區,住宅竊盜,1
2016-06-21,4,臺中市北區國豐街,北區,住宅竊盜,1
2016-06-21,16,臺中市大雅區義和路,大雅區,住宅竊盜,1
2016-06-27,1,臺中市西屯區西墩里西屯路三段,西屯區,住宅竊盜,1
2016-06-27,12,臺中市北區水興街98巷,北區,住宅竊盜,1
2016-06-28,4,臺中市西屯區大有一街,西屯區,住宅竊盜,1
2016-06-28,19,臺中市南區南和路,南區,住宅竊盜,1
2016-06-29,12,臺中市北區山西路1段,北區,住宅竊盜,1
2016-07-01,12,臺中市南區永南街,南區,住宅竊盜,1
2016-07-02,15,臺中市北屯區平安里17鄰文昌東六街,北屯區,住宅竊盜,1
2016-07-05,22,臺中市潭子區大新路80巷,潭子區,住宅竊盜,1
2016-07-10,12,臺中市東區振興路,東區,住宅竊盜,1
2016-07-11,21,臺中市豐原區鎌村路210巷,豐原區,住宅竊盜,1
2016-07-12,14,臺中市東區復興路4段,東區,住宅竊盜,1
2016-07-12,21,臺中市西屯區西屯路2段吉本巷,西屯區,住宅竊盜,1
2016-07-13,17,臺中市龍井區龍山街123巷,龍井區,住宅竊盜,1
2016-07-14,23,臺中市太平區振福路245巷,太平區,住宅竊盜,1
2016-07-15,16,臺中市潭子區得天街69巷,潭子區,住宅竊盜,1
2016-07-16,21,臺中市沙鹿區北勢東路,沙鹿區,住宅竊盜,1
2016-07-18,19,臺中市豐原區西勢三街,豐原區,住宅竊盜,1
2016-07-19,17,臺中市潭子區光陽路245巷,潭子區,住宅竊盜,1
2016-07-20,8,臺中市龍井區新庄里學園路,龍井區,住宅竊盜,1
2016-07-22,4,臺中市烏日區中興街,烏日區,住宅竊盜,1
2016-07-22,10,臺中市北區金龍里德化街,北區,住宅竊盜,1
2016-07-23,23,臺中市北區中清路1段,北區,住宅竊盜,1
2016-07-26,8,臺中市南區高工路252巷,南區,住宅竊盜,1
2016-07-29,4,臺中市神岡區溪洲路,神岡區,住宅竊盜,1
2016-07-29,5,臺中市東區和平街,東區,住宅竊盜,1
2016-07-31,12,臺中市西區明智街,西區,住宅竊盜,1
2016-07-31,22,臺中市南區建國南路1段,南區,住宅竊盜,1
2016-08-02,9,臺中市大里區三民一街9巷,大里區,住宅竊盜,1
2016-08-05,20,臺中市大甲區順帆路,大甲區,住宅竊盜,1
2016-08-06,9,臺中市北屯區水湳里大連路1段16巷,北屯區,住宅竊盜,1
2016-08-10,4,臺中市西屯區何仁里21鄰西屯路2段126巷,西屯區,住宅竊盜,1
2016-08-12,3,臺中市東區復興路4段220巷,東區,住宅竊盜,1
2016-08-15,1,臺中市西區民權路,西區,住宅竊盜,1
2016-08-15,18,臺中市北區梅亭街436巷,北區,住宅竊盜,1
2016-08-15,20,臺中市西屯區文心路四段,西屯區,住宅竊盜,1
2016-08-17,17,臺中市南區工學一街,南區,住宅竊盜,1
2016-08-19,19,臺中市南區文心南路,南區,住宅竊盜,1
2016-08-19,22,臺中市南區工學路,南區,住宅竊盜,1
2016-08-24,9,臺中市豐原區水源路南坑巷,豐原區,住宅竊盜,1
2016-08-26,18,臺中市霧峰區四德里北豐路,霧峰區,住宅竊盜,1
2016-08-29,15,臺中市新社區中和街1段114巷,新社區,住宅竊盜,1
2016-08-30,18,臺中市北屯區環中東路2段,北屯區,住宅竊盜,1
2016-09-01,9,臺中市神岡區豐洲路,神岡區,住宅竊盜,1
2016-09-01,23,臺中市豐原區育德街,豐原區,住宅竊盜,1
2016-09-02,21,臺中市烏日區中山路2段260巷,烏日區,住宅竊盜,1
2016-09-07,20,臺中市西屯區臺灣大路3段,西屯區,住宅竊盜,1
2016-09-09,0,臺中市北屯區和平里6鄰軍和街,北屯區,住宅竊盜,1
2016-09-13,17,臺中市大肚區沙田路2段284巷,大肚區,住宅竊盜,1
2016-09-16,22,臺中市北屯區北屯路,北屯區,住宅竊盜,1
2016-09-20,9,臺中市南區南和路,南區,住宅竊盜,1
2016-09-23,4,臺中市龍井區龍社路51巷,龍井區,住宅竊盜,1
2016-09-26,0,臺中市西屯區華廈巷西五弄,西屯區,住宅竊盜,1
2016-09-28,3,臺中市北區中華路2段,北區,住宅竊盜,1
2016-09-30,20,臺中市大雅區月祥路,大雅區,住宅竊盜,1
2016-10-01,1,臺中市東區富台街67巷,東區,住宅竊盜,1
2016-10-04,1,臺中市南屯區豐樂里文心南五路1段,南屯區,住宅竊盜,1
2016-10-07,17,臺中市南區建成路1095巷,南區,住宅竊盜,1
2016-10-08,14,臺中市北屯區新平里中清路2段515巷,北屯區,住宅竊盜,1
2016-10-09,0,臺中市北區中清路1段,北區,住宅竊盜,1
2016-10-10,9,臺中市北屯區北平路4段,北屯區,住宅竊盜,1
2016-10-11,17,臺中市神岡區中山路478巷,神岡區,住宅竊盜,1
2016-10-13,1,臺中市東區復興路4段124巷,東區,住宅竊盜,1
2016-10-16,8,臺中市西屯區何南里大恩街,西屯區,住宅竊盜,1
2016-10-17,18,臺中市梧棲區福德里博愛路,梧棲區,住宅竊盜,1
2016-10-18,14,臺中市西屯區西平里22鄰文華路162巷,西屯區,住宅竊盜,1
2016-10-18,19,臺中市大雅區通山路,大雅區,住宅竊盜,1
2016-10-20,21,臺中市西區五權三街253巷,西區,住宅竊盜,1
2016-10-21,17,臺中市北屯區松竹路2段407巷,北屯區,住宅竊盜,1
2016-10-22,5,臺中市南區樹義五巷,南區,住宅竊盜,1
2016-10-23,6,臺中市潭子區大智街15巷,潭子區,住宅竊盜,1
2016-10-25,6,臺中市烏日區興德街62巷,烏日區,住宅竊盜,1
2016-10-26,11,臺中市西屯區華夏東一街,西屯區,住宅竊盜,1
2016-10-27,12,臺中市潭子區中山路一段326巷,潭子區,住宅竊盜,1
2016-10-31,17,臺中市西屯區逢甲里河南路2段,西屯區,住宅竊盜,1
2016-11-03,10,臺中市北屯區長生巷,北屯區,住宅竊盜,1
2016-11-04,0,臺中市西區大全街,西區,住宅竊盜,1
2016-11-06,7,臺中市北區育德路,北區,住宅竊盜,1
2016-11-07,12,臺中市西屯區臺灣大道2段833巷,西屯區,住宅竊盜,1
2016-11-07,21,臺中市北屯區東光里21鄰北屯路298巷,北屯區,住宅竊盜,1
2016-11-08,8,臺中市神岡區民權一街,神岡區,住宅竊盜,1
2016-11-08,10,臺中市北屯區中清路2段1250巷,北屯區,住宅竊盜,1
2016-11-11,0,臺中市西屯區西屯路3段宏福5巷,西屯區,住宅竊盜,1
2016-11-12,9,臺中市神岡區文昌街320巷,神岡區,住宅竊盜,1
2016-11-12,19,臺中市北區英才路262巷,北區,住宅竊盜,1
2016-11-13,18,臺中市太平區成功東路330巷,太平區,住宅竊盜,1
2016-11-15,19,臺中市北區陝西東三街,北區,住宅竊盜,1
2016-11-16,16,臺中市大雅區中清路758巷,大雅區,住宅竊盜,1
2016-11-17,11,臺中市西屯區西墩里西屯路三段,西屯區,住宅竊盜,1
2016-11-19,6,臺中市后里區甲后路火車站旁,后里區,住宅竊盜,1
2016-11-21,22,臺中市中區民權路164號,中區,住宅竊盜,1
2016-11-23,18,臺中市大雅區神林南路641巷,大雅區,住宅竊盜,1
2016-11-25,7,臺中市北屯區三光里13鄰文昌東十二街,北屯區,住宅竊盜,1
2016-11-26,18,臺中市西屯區四川路87巷,西屯區,住宅竊盜,1
2016-11-29,13,臺中市南區新和街127巷,南區,住宅竊盜,1
2016-12-01,9,臺中市北區進化北路,北區,住宅竊盜,1
2016-12-06,6,臺中市北區五權路339巷,北區,住宅竊盜,1
2016-12-06,12,臺中市烏日區健行南路,烏日區,住宅竊盜,1
2016-12-06,12,臺中市南屯區寶山里文山南巷,南屯區,住宅竊盜,1
2016-12-06,13,臺中市豐原區新生北路,豐原區,住宅竊盜,1
2016-12-07,15,臺中市大肚區沙田路1段428巷,大肚區,住宅竊盜,1
2016-12-07,22,臺中市太平區中山路1段,太平區,住宅竊盜,1
2016-12-07,22,臺中市西區梅川西路,西區,住宅竊盜,1
2016-12-09,13,臺中市龍井區遊園南路101巷,龍井區,住宅竊盜,1
2016-12-09,13,臺中市太平區大源三街,太平區,住宅竊盜,1
2016-12-10,6,臺中市東區大智路,東區,住宅竊盜,1
2016-12-11,15,臺中市北區英士路,北區,住宅竊盜,1
2016-12-12,14,臺中市北屯區崇德五路,北屯區,住宅竊盜,1
2016-12-13,2,臺中市豐原區直興街16巷,豐原區,住宅竊盜,1
2016-12-13,16,臺中市太平區大源五街241巷,太平區,住宅竊盜,1
2016-12-15,0,臺中市中區柳川東路3段,中區,住宅竊盜,1
2016-12-20,12,臺中市豐原區成功路,豐原區,住宅竊盜,1
2016-12-20,14,臺中市西屯區逢大路,西屯區,住宅竊盜,1
2016-12-22,5,臺中市烏日區麻園溪西路,烏日區,住宅竊盜,1
2016-12-24,4,臺中市東區練武路271巷,東區,住宅竊盜,1
2016-12-24,22,臺中市北屯區環中路1段,北屯區,住宅竊盜,1
2016-12-25,21,臺中市太平區中山路1段159巷,太平區,住宅竊盜,1
2016-12-27,17,臺中市北區成功路,北區,住宅竊盜,1
2016-12-28,6,臺中市東區十甲路,東區,住宅竊盜,1
2017-01-02,8,臺中市西屯區福科路,西屯區,住宅竊盜,1
2017-01-10,13,臺中市大雅區神林南路313巷,大雅區,住宅竊盜,1
2017-01-11,8,臺中市大雅區昌平路四段282南13巷,大雅區,住宅竊盜,1
2017-01-12,9,臺中市神岡區溪洲路,神岡區,住宅竊盜,1
2017-01-15,8,臺中市北屯區安順東五街,北屯區,住宅竊盜,1
