date,hour,location,district,crime_category,is_valid,latitude,longitude,geocode_method
2017-09-11,12,臺中市西屯區臺灣大道四段,西屯區,機車竊盜,1,24.182554975826363,120.61091356338461,jittered
2017-09-11,18,臺中市中區成功路208巷,中區,機車竊盜,1,24.1356,120.6816019303884,jittered
2017-09-11,23,臺中市烏日區三民街,烏日區,機車竊盜,1,24.097952576274135,120.61409851289964,jittered
2017-09-12,5,臺中市霧峰區錦州路318巷,霧峰區,機車竊盜,1,24.063299241823476,120.69469807733375,jittered
2017-09-12,12,臺中市中區中山路平等路,中區,機車竊盜,1,24.137440229025838,120.67777579220439,jittered
2017-09-13,22,臺中市西屯區河南路2段,西屯區,機車竊盜,1,24.19271157713503,120.63007306815257,jittered
2017-09-14,6,臺中市中區光復路澄清醫院,中區,機車竊盜,1,24.143574921572437,120.67997692262706,jittered
2017-09-14,22,臺中市東區復興路四段與南京路口,東區,機車竊盜,1,24.129364519247652,120.69609958616354,jittered
2017-09-16,1,臺中市大里區東明路,大里區,機車竊盜,1,24.079726193355256,120.68166689991556,jittered
2017-09-16,11,臺中市西區博館路、明禮街,西區,機車竊盜,1,24.14000709187574,120.65967697889262,jittered
2017-09-18,6,臺中市北區三民路三段,北區,機車竊盜,1,24.164265716314354,120.6815454460627,jittered
2017-09-18,9,臺中市大里區新生西路,大里區,機車竊盜,1,24.079983905187035,120.6841238564391,jittered
2017-09-18,10,臺中市太平區東方二街3巷,太平區,機車竊盜,1,24.12032627913263,120.7412001498771,jittered
2017-09-20,7,臺中市太平區中山路三段,太平區,機車竊盜,1,24.132841821085943,120.72174211348835,jittered
2017-09-20,10,臺中市霧峰區中投西路2段,霧峰區,機車竊盜,1,24.045951493594966,120.70659573246564,jittered
2017-09-22,1,臺中市東區大振街123巷,東區,機車竊盜,1,24.14444586439241,120.69482181315975,jittered
2017-09-22,3,臺中市東區建成路,東區,機車竊盜,1,24.137339827388757,120.70290392369978,jittered
2017-09-22,14,臺中市北區梅亭街,北區,機車竊盜,1,24.160069411497382,120.68719725576578,jittered
2017-09-23,7,臺中市北區五權路與錦新街,北區,機車竊盜,1,24.166680682002035,120.6930027009939,jittered
2017-09-25,11,臺中市東區新民街,東區,機車竊盜,1,24.14612650301,120.70992534357308,jittered
2017-09-26,1,臺中市大里區大里街,大里區,機車竊盜,1,24.08354444256403,120.66805227657679,jittered
2017-09-28,2,臺中市霧峰區柳豐一街,霧峰區,機車竊盜,1,24.075153148250916,120.67559999999999,jittered
2017-09-28,22,臺中市西屯區市政路,西屯區,機車竊盜,1,24.199304467238633,120.63387474120134,jittered
2017-09-29,20,臺中市北區篤行路,北區,機車竊盜,1,24.156617150711472,120.67977573502881,jittered
2017-09-29,20,臺中市北區篤行路,北區,機車竊盜,1,24.164791994972276,120.6831653085945,jittered
2017-09-30,13,臺中市太平區新平路3段258巷,太平區,機車竊盜,1,24.12236649960291,120.71370474987405,jittered
2017-09-30,18,臺中市太平區永平路3段,太平區,機車竊盜,1,24.124981718091334,120.70830098057897,jittered
2017-09-30,18,臺中市太平區育賢路,太平區,機車竊盜,1,24.129446303566088,120.72454885477738,jittered
2017-10-01,9,臺中市北區柳川西路4段,北區,機車竊盜,1,24.15026645599492,120.67900747294082,jittered
2017-10-01,14,臺中市潭子區大成街1巷,潭子區,機車竊盜,1,24.191504577243485,120.70412787552675,jittered
2017-10-02,2,臺中市沙鹿區中山路中峰巷,沙鹿區,機車竊盜,1,24.215220915215582,120.57961869934903,jittered
2017-10-02,3,臺中市西區台灣大道2段,西區,機車竊盜,1,24.147351605905563,120.65741111508962,jittered
2017-10-02,3,臺中市神岡區岸興街,神岡區,機車竊盜,1,24.26113663028634,120.6633596641357,jittered
2017-10-02,14,臺中市北區一中街,北區,機車竊盜,1,24.158697148409725,120.68110524560566,jittered
2017-10-03,15,臺中市烏日區成功東西路與成功東路口,烏日區,機車竊盜,1,24.118048662349274,120.62346530425131,jittered
2017-10-03,18,臺中市西區五權、民權路,西區,機車竊盜,1,24.1433152083519,120.66105798087173,jittered
2017-10-05,23,臺中市西屯區西安街205巷,西屯區,機車竊盜,1,24.191843803457566,120.61436206914127,jittered
2017-10-06,15,臺中市太平區中山路2段165巷,太平區,機車竊盜,1,24.14874867605877,120.71627067089956,jittered
2017-10-06,18,臺中市沙鹿區星河路,沙鹿區,機車竊盜,1,24.2133,120.57238369314851,jittered
2017-10-07,11,臺中市沙鹿區福德路2103巷,沙鹿區,機車竊盜,1,24.230347023012285,120.55534419530171,jittered
2017-10-07,12,臺中市梧棲區四維中路157巷,梧棲區,機車竊盜,1,24.262710747011493,120.51695897134078,jittered
2017-10-07,21,臺中市大里區大明路,大里區,機車竊盜,1,24.10968187450114,120.69116561825514,jittered
2017-10-08,9,臺中市東區樂業南路與樂業二路,東區,機車竊盜,1,24.130214655861284,120.6874,jittered
2017-10-08,19,臺中市南區工學一街197巷,南區,機車竊盜,1,24.11472931341883,120.6765968656301,jittered
2017-10-09,2,臺中市大里區大明路,大里區,機車竊盜,1,24.100053812806678,120.67811000833738,jittered
2017-10-09,7,臺中市北區育強街78巷,北區,機車竊盜,1,24.163349021905365,120.67609135157005,jittered
2017-10-10,0,臺中市大里區永隆路永隆八街口,大里區,機車竊盜,1,24.103894914220138,120.67787378433144,jittered
2017-10-10,8,臺中市太平區永成北路66巷,太平區,機車竊盜,1,24.124489929967297,120.70035932135022,jittered
2017-10-10,8,臺中市西屯區中清路二段189巷與長安路二段口,西屯區,機車竊盜,1,24.174877867384698,120.60648814052996,jittered
2017-10-10,8,臺中市西屯區中清西二街189巷與長安路二段口,西屯區,機車竊盜,1,24.176937439120124,120.60635419174592,jittered
2017-10-10,21,臺中市龍井區龍新路,龍井區,機車竊盜,1,24.2117,120.54206965794098,jittered
2017-10-10,23,臺中市中區成功路,中區,機車竊盜,1,24.139691943943603,120.68097063788285,jittered
2017-10-11,4,臺中市西區自由路1段,西區,機車竊盜,1,24.137206521178264,120.66147598994304,jittered
2017-10-11,22,臺中市大雅區中山路268巷,大雅區,機車竊盜,1,24.237742800402643,120.64193106519829,jittered
2017-10-13,12,臺中市豐原區成功路,豐原區,機車竊盜,1,24.247967323896994,120.72280595394936,jittered
2017-10-14,1,臺中市中區中山路,中區,機車竊盜,1,24.141890781753073,120.67952579956972,jittered
2017-10-14,15,臺中市西區臺灣大道1段,西區,機車竊盜,1,24.13628492722969,120.66548148426475,jittered
2017-10-14,15,臺中市西區自由路1段,西區,機車竊盜,1,24.14572746140681,120.6542935770535,jittered
2017-10-14,20,臺中市南區復興路3段,南區,機車竊盜,1,24.122915585348263,120.65811265968328,jittered
2017-10-15,9,臺中市北區中華路2段,北區,機車竊盜,1,24.16807925565649,120.68038861849678,jittered
2017-10-15,16,臺中市東勢區忠孝街,東勢區,機車竊盜,1,24.253118885343238,120.82218735849752,jittered
2017-10-15,23,臺中市南區忠孝路,南區,機車竊盜,1,24.136329985876017,120.65443195788119,jittered
2017-10-16,5,臺中市中區臺灣大道1段,中區,機車竊盜,1,24.141670170617346,120.6874,jittered
2017-10-16,8,臺中市北區中清路1段,北區,機車竊盜,1,24.15996409766653,120.67977073297632,jittered
2017-10-16,11,臺中市大里區上田街36巷,大里區,機車竊盜,1,24.12075748894966,120.69812351054064,jittered
2017-10-16,19,臺中市沙鹿區興安路,沙鹿區,機車竊盜,1,24.234013657156996,120.56630259396319,jittered
2017-10-18,11,臺中市西區府後街,西區,機車竊盜,1,24.139775723472635,120.6575651628964,jittered
2017-10-18,12,臺中市西區五權路與民權路,西區,機車竊盜,1,24.130563995231654,120.66800008798329,jittered
2017-10-18,21,臺中市東區復興路4段,東區,機車竊盜,1,24.136478493446972,120.70381657270445,jittered
2017-10-19,13,臺中市豐原區大昌街與榮春街口,豐原區,機車竊盜,1,24.263190452696143,120.71464025600153,jittered
2017-10-19,14,臺中市西區五權路與民權路,西區,機車竊盜,1,24.13448472612071,120.67365947228512,jittered
2017-10-19,23,臺中市北區崇德路1段,北區,機車竊盜,1,24.1494,120.67697696298742,jittered
2017-10-21,17,臺中市清水區中正街73巷,清水區,機車竊盜,1,24.263760124062703,120.56541748087653,jittered
2017-10-21,20,臺中市潭子區潭興路2段,潭子區,機車竊盜,1,24.191088057582157,120.6939529750992,jittered
2017-10-22,1,臺中市北屯區中清路2段,北屯區,機車竊盜,1,24.19274534430619,120.68257623918997,jittered
2017-10-22,20,臺中市豐原區火車站停車場,豐原區,機車竊盜,1,24.25732415893643,120.73769999999999,jittered
2017-10-23,2,臺中市龍井區沙田路6段,龍井區,機車竊盜,1,24.2117,120.53893224146243,jittered
2017-10-23,15,臺中市大甲區經國路,大甲區,機車竊盜,1,24.35735450434313,120.61007032735475,jittered
2017-10-23,23,臺中市西區林森路,西區,機車竊盜,1,24.143630865941173,120.67235114291903,jittered
2017-10-24,12,臺中市沙鹿區成功西街,沙鹿區,機車竊盜,1,24.225491979404314,120.5467,jittered
2017-10-26,2,臺中市南屯區惠文路,南屯區,機車竊盜,1,24.11603048997182,120.60184459956598,jittered
2017-10-26,3,臺中市北屯區中清路2段,北屯區,機車竊盜,1,24.17443873032036,120.69420711102865,jittered
2017-10-26,12,臺中市清水區中山路,清水區,機車竊盜,1,24.270202296955315,120.56805216890328,jittered
2017-10-26,13,臺中市北區錦新街,北區,機車竊盜,1,24.16781603670905,120.68539815477168,jittered
2017-10-29,13,臺中市西屯區中清西二街,西屯區,機車竊盜,1,24.187611208029473,120.60222033504017,jittered
2017-10-31,12,臺中市豐原區新生北路,豐原區,機車竊盜,1,24.252244934298655,120.7098145771604,jittered
2017-10-31,14,臺中市沙鹿區興安路80巷號,沙鹿區,機車竊盜,1,24.247046315429046,120.57220119782947,jittered
2017-10-31,19,臺中市北區忠明路,北區,機車竊盜,1,24.160401907777576,120.68055215334283,jittered
2017-11-01,10,臺中市西屯區臺灣大道3段,西屯區,機車竊盜,1,24.193720108509275,120.60640856717032,jittered
2017-11-01,15,臺中市西屯區臺灣大道二段777巷,西屯區,機車竊盜,1,24.17189829830006,120.61678793757203,jittered
2017-11-01,19,臺中市北屯區平德路18巷,北屯區,機車竊盜,1,24.195671805394387,120.67950080393295,jittered
2017-11-01,22,臺中市北屯區雷中街61巷,北屯區,機車竊盜,1,24.17602470193173,120.70601464606837,jittered
2017-11-04,21,臺中市豐原區新生北路,豐原區,機車竊盜,1,24.247860497368027,120.73658449921363,jittered
2017-11-04,21,臺中市潭子區中山路三段祥和路口,潭子區,機車竊盜,1,24.21290215270501,120.7111986017806,jittered
2017-11-07,16,臺中市西區綠川西街,西區,機車竊盜,1,24.146529202281297,120.65502044805868,jittered
2017-11-07,23,臺中市中區綠川東路,中區,機車竊盜,1,24.146052190431657,120.67401568937963,jittered
2017-11-07,23,臺中市西屯區中清路二段1250巷,西屯區,機車竊盜,1,24.188392308039155,120.62363888210555,jittered
2017-11-09,3,臺中市大甲區順天路,大甲區,機車竊盜,1,24.348615474667827,120.60474105179345,jittered
2017-11-09,8,臺中市西屯區大洲街大隆路口,西屯區,機車竊盜,1,24.18606433064485,120.62051404763709,jittered
2017-11-09,17,臺中市豐原區市前街75巷,豐原區,機車竊盜,1,24.237421492133098,120.70916841125994,jittered
2017-11-10,12,臺中市西屯區中清路二段,西屯區,機車竊盜,1,24.18901652008767,120.62102841951189,jittered
2017-11-12,19,臺中市大甲區蔣公路,大甲區,機車竊盜,1,24.35010363749715,120.61659175913057,jittered
2017-11-13,21,臺中市中區成功路,中區,機車竊盜,1,24.13808209226399,120.67561839773056,jittered
2017-11-14,12,臺中市西屯區西屯路1段,西屯區,機車竊盜,1,24.16503301912346,120.63472278998016,jittered
2017-11-14,13,臺中市北區一中街,北區,機車竊盜,1,24.173030207870717,120.67546985102524,jittered
2017-11-15,10,臺中市龍井區中央路2段,龍井區,機車竊盜,1,24.198985281454274,120.55966895465835,jittered
2017-11-15,11,臺中市豐原區明仁街,豐原區,機車竊盜,1,24.254665259942772,120.71773754665412,jittered
2017-11-15,14,臺中市北區一中街46巷,北區,機車竊盜,1,24.15560668861616,120.68401327303617,jittered
2017-11-15,15,臺中市北區育才北街6巷,北區,機車竊盜,1,24.17137794030384,120.6860568772021,jittered
2017-11-16,3,臺中市后里區馬場路與后科路口,后里區,機車竊盜,1,24.292345407884046,120.7131233116504,jittered
2017-11-16,13,臺中市南區國光路,南區,機車竊盜,1,24.11957112155245,120.66431092551038,jittered
2017-11-16,15,臺中市西區博館三街,西區,機車竊盜,1,24.140851842335884,120.66991504137914,jittered
2017-11-17,1,臺中市北區青島一街,北區,機車竊盜,1,24.1494,120.6752141310879,jittered
2017-11-17,3,臺中市外埔區中山路,外埔區,機車竊盜,1,24.328406053818917,120.66410718202947,jittered
2017-11-17,18,臺中市西屯區中清路與環中路口,西屯區,機車竊盜,1,24.190835790465126,120.60760284895684,jittered
2017-11-18,10,臺中市北屯區文心路4段,北屯區,機車竊盜,1,24.191440105091846,120.6936931812643,jittered
2017-11-18,12,臺中市東區復興路4段,東區,機車竊盜,1,24.134734557908274,120.71513449602541,jittered
2017-11-20,6,臺中市梧棲區文華街28巷,梧棲區,機車竊盜,1,24.252070051057487,120.53027121050543,jittered
2017-11-20,15,臺中市大甲區甲后路5段335巷,大甲區,機車竊盜,1,24.346108289890342,120.60137608724438,jittered
2017-11-20,22,臺中市潭子區雅潭路二段132巷,潭子區,機車竊盜,1,24.208902500919816,120.71311674802982,jittered
2017-11-20,22,臺中市潭子區潭富路2段,潭子區,機車竊盜,1,24.20440391394209,120.70516554693292,jittered
2017-11-21,10,臺中市北屯區四平路,北屯區,機車竊盜,1,24.18766105504483,120.69521622177302,jittered
2017-11-21,16,臺中市太平區新福路,太平區,機車竊盜,1,24.134393584561103,120.72338848534488,jittered
2017-11-21,20,臺中市西屯區福瑞街66巷,西屯區,機車竊盜,1,24.192038742288812,120.63324723296216,jittered
2017-11-22,2,臺中市北區英士路,北區,機車竊盜,1,24.165664784291963,120.6795604653861,jittered
2017-11-22,6,臺中市烏日區中山路1段,烏日區,機車竊盜,1,24.119475932295753,120.6027,jittered
2017-11-26,6,臺中市北區梅亭街,北區,機車竊盜,1,24.15785061121459,120.68617032643752,jittered
2017-11-26,15,臺中市北區梅亭東街,北區,機車竊盜,1,24.16251138143335,120.68334694733893,jittered
2017-11-29,18,臺中市清水區信義三街,清水區,機車竊盜,1,24.25445114191237,120.5524569059245,jittered
2017-12-01,17,臺中市太平區樹孝路321巷,太平區,機車竊盜,1,24.121154131694084,120.72348375477351,jittered
2017-12-02,11,臺中市北區太平路,北區,機車竊盜,1,24.16025139711087,120.68280005627541,jittered
2017-12-03,11,臺中市豐原區安康路,豐原區,機車竊盜,1,24.244065316655274,120.71875323460324,jittered
2017-12-03,23,臺中市大里區東榮路1段,大里區,機車竊盜,1,24.111895349096898,120.66784477274929,jittered
2017-12-05,4,臺中市東區大公街17巷,東區,機車竊盜,1,24.138303442470445,120.70819748463441,jittered
2017-12-05,14,臺中市北屯區東山路1段,北屯區,機車竊盜,1,24.182340533552374,120.68512136273,jittered
2017-12-07,10,臺中市烏日區環河路3段,烏日區,機車竊盜,1,24.11031899881457,120.62043155806175,jittered
2017-12-10,20,臺中市大肚區南榮路,大肚區,機車竊盜,1,24.15894588283687,120.53217724478277,jittered
2017-12-11,15,臺中市西屯區台灣大道3段,西屯區,機車竊盜,1,24.17982917205872,120.62875221473112,jittered
2017-12-15,6,臺中市西屯區福雅路,西屯區,機車竊盜,1,24.180884506319927,120.61518632813781,jittered
2017-12-16,1,臺中市清水區中正街,清水區,機車竊盜,1,24.288899999999998,120.54347451291765,jittered
2017-12-17,6,臺中市大里區中興路1段,大里區,機車竊盜,1,24.09238466189873,120.688872747799,jittered
